Paper ID,Cluster Label,t-SNE Dim 1,t-SNE Dim 2,t-SNE Dim 3
1e4e94a3c9706f612e220b23271bbdac1a528eed,15,-14.1190605,-0.8766755,-17.50119
1e5667de5b1eca6b30c56ed74f9efc56a27bcab6,-1,-7.2846036,-3.260115,-2.130977
1e5a776d21014bb1abe33d8504bbedaafb158f91,15,-12.86908,-2.6213007,-18.863935
1e67f7f1b3b49d5a8d0260f4f1feeb5a3ce81e3b,42,10.731442,-4.701569,-16.76558
1e753aa5e6c848f158f6a8f14df86690cc18a366,7,25.25557,-4.410401,8.169505
1e763267c09735e788544c35893fede3a638f416,-1,-4.993633,5.904573,12.730736
1e78c24f33b67ebfe0359ed1c5e3f5f335091ad4,-1,16.250751,-17.093073,-4.123409
1e912f715c68cda4fc80bd5d660123829445c62b,32,12.071391,-9.388448,0.11672316
1ebf7434c1002a7ce2f37ebab1f9d1730e284e0c,23,-12.1411295,-9.341289,3.8756394
1ede6d8b949f78593443f5509d3f1a93a8ffe2e5,55,-23.514244,-3.0928519,0.5454323
1ee58f929cda2ebfb5a6075dd95dbb779a540043,-1,22.537304,-5.336653,4.718275
1ee63b765f43121746ff75dc23123a48087da328,49,-4.959987,23.873972,2.326417
1eeb11da991a79778d40a027e3b2c1ce35217145,-1,17.957989,-18.031122,-13.087189
1ef2c521e02a5c14e88d72303777a719397b016d,39,-3.2179797,-17.009756,12.297567
1efe864f0d3585b29e5aa7039444b67728f8f645,36,16.379639,3.61335,-10.305086
1f0e8b5fe07a75376ab78b2261c6d04df303cce0,15,-14.4742985,0.4479151,-17.128668
1f168f057910dd13f1f59f231b6583d52320b1b6,22,-6.579184,-14.976126,3.3193026
1f1741013ecdab73ce73e996ed919ff6309026be,65,-7.1477833,-1.4932147,7.9844956
1f26e5cda95ce6b0e48b14c6a9f76ea0a184d9df,55,-23.371613,-1.2974006,-0.72016436
1f28fa441141c2c42497cfda2f487ad31dad8840,5,10.080785,1.2490115,15.750854
1f3d62fb2f55d2f062a625a3b98519ad3ba0ae40,52,-10.754756,21.233177,-6.7344136
1f41747f8cee32c5cbeb2732e5d2ae0e3663e910,-1,-8.925569,8.403749,17.623737
1f421bf9fe47d6167f292e97f9aba4f6f73d6335,15,-16.071657,7.3269067,-15.700642
1f48156eb6634908fbe6a1e90a22a3223c4ea7d8,32,13.800192,-10.640802,3.2844157
1f4db78b6fe27ea1853d503d01770bc01a915d99,39,-12.842857,-11.586731,15.902181
1f5024c9c2a5ce40cd60a440e67e1ee5bbb3a0fa,-1,-1.0289364,9.465842,13.051646
1f50d075752327631a760831c6cb55feaef6ef60,17,19.10703,7.5507917,-5.2188334
1f519ae3e89f3225ca53d66e0209fa14442992c9,27,5.5386095,12.287163,14.741253
1f5ddd144e8a47c40d5fda3c2d41a3538649ea3b,1,12.2112055,16.15316,-16.3585
1f607261e70b3cf8ae0a77fd594e1d066b18ba67,-1,7.0475454,14.292109,-1.7852933
1f6e4225fc35ac0fb40ded5fd5d642de3f76adbc,49,-3.411207,19.653328,-3.3826916
1f72583894856da26690b5c695c0235439171704,44,7.1824784,20.39439,4.3031273
1f8928aa2d312084b63d231b140cc611ff2f343b,25,-0.7309551,-22.353193,10.540898
1f8d7bc038938136c55e6a1179f40f2e03ad091d,23,-12.705405,-13.2164135,6.941162
1f91d3de5d372b79448ab527fa66068932447274,27,3.551866,12.207492,7.9541154
1fad1f8765bec72a0e052bba07d488b0863286a4,8,25.630976,-1.4528049,-11.900313
1fc5de372a5e094bb2c79acf0b8d8e4b82e6868c,-1,20.43473,-21.234539,-4.285056
1fd4f8f6db970f5d587f875f8394fd7c9d8dd548,-1,-0.9169985,5.1964345,-17.801035
1fe33be571d665c70d545183e9aaa05aed7ca674,-1,3.1470551,-0.6840665,-16.491465
1fe76a5ceca88c8a8b0c69d55200d7fca0407c37,-1,-0.30377945,-10.998726,8.928159
200951b2e42a47c592e369fc6c869d82e6558529,-1,-14.706399,17.47543,-9.394358
20124ed49f652edc28983c1d8769b3e21f3d5b03,-1,-8.619938,8.501878,3.763046
2015688dd6b4734168a9fc0ef7a7493aef049278,66,-6.9384303,9.1508665,19.921333
20250e835a8ab95804ae74360032879a7c70b298,59,-24.234335,12.5113125,5.521644
2032a496d477601966315a7b16a93694ab190736,-1,1.5322956,23.802652,-9.213232
20364b93ba26df1f52064d08889cfbcb83555097,-1,11.438015,2.1283956,-3.9670892
203ded5b7e4d38465624cd1cf9e9ca7f2608d6d8,-1,21.77764,12.676587,6.5874825
204014855466513e8f051db0065a2fbbed8a1e03,39,-2.4090855,-12.50252,18.473663
204a6bb0ee3cc999fbf9a6d05df7c377aff13085,-1,14.19294,-10.984888,-5.3895364
204c93b5236389ad070f3f3bb25a5c723012b8f6,17,15.262991,8.806264,1.3524879
204e789b99879acf6efbb363ea191d351cabfdbb,-1,-13.010791,6.727231,9.163404
2059c420a72f9a4a0fec85973d45aaa7068d75e7,59,-19.5851,9.123648,-4.1849217
205f4bc6e4aba0d05a4f803904a228380b4aff20,25,-0.67253196,-22.397879,10.622259
206486d06273056f21adbe39259b1d2dd6a6651a,15,-12.541066,3.4434679,-19.792524
2069dd12fc66c54bd86eae7d53568b952bf2930f,-1,-6.8116007,0.5297317,-5.0789027
206f83ec86f3765c24e64adf6f3b5c179c942c94,39,-4.5763135,-8.03244,18.560892
207c1c11d4274c0cb9913b919b77ddb7f9eef3bb,-1,-22.37411,8.3605175,-5.830736
2085a26d37d201012ea9acfb2cc3a02a67d546a6,-1,6.3788533,-9.167785,4.7738175
209f606713cdfa3a0338a5d847926b4c88cfe2a3,13,32.629467,4.0255094,0.6828789
20a7ca715f6204ba6a0f60ab8c4344cfee731708,-1,13.124677,20.44342,-0.8280836
20aab521e8ebaf4aa724dec9d88097f34015c3db,-1,-5.1877337,6.627944,19.44717
20ad01bea5b282b216379882cb717200b834780f,13,32.93898,3.3083587,-1.5469582
20b06c1f413db3175ec2e3f71367a7a7bf9812b2,41,11.073041,-11.183788,-8.7093315
20b2173a5deb503c7c0ce7858beb2e84bed8150e,-1,0.97466606,-5.8185916,0.22701827
20c03a2b11d061036da5ef676875328f8a126142,-1,0.80105096,-2.2878354,10.403661
20c276c3f15fdf0b99ccdf981ea074230239de2f,63,7.1134596,6.276741,7.952388
20c434c59e37e85aa714ab247a5b09e895f018c2,55,-23.387796,2.702041,4.5002356
20c58ac6831813bd7e7791af710b166d5a04e2e0,-1,-9.2662735,4.338514,-12.485785
20cbb186850bd8a45d863f68a2c8becf34bfe47f,43,16.258749,21.77697,9.263665
20d10769a0fba8f428c53434248c249202693336,69,-1.4214132,-3.3387134,2.0057147
20e10fe709cc0ba9c82775247a612963c9ea5af4,23,-12.443033,-10.550436,3.7742403
20e8e79db0d1db2b15028afefa9e8c24864bfa13,-1,-0.97786045,3.3217835,3.2555907
20f1f6e35a921f1fbca6bfae276025e96b9d0c03,69,-0.7007035,0.79870474,4.6490197
20f380b4354e111bc9f933d4cbf8472af377521b,-1,-19.57684,12.597207,-1.2650687
20f3ba19613925b914a7eebfbccc5a8f9b31492f,-1,12.236874,16.759148,6.5964665
20fe490bb2331a0643066d8aad6cad2a4f1d2a06,-1,-4.6675363,-16.479593,13.446432
2109324073c9f0082278fbbfd3f9ade0fa99d124,-1,-0.71720964,12.699161,-19.418825
2119ff16ab6dbb498543230fe1bc04c64f71241d,-1,1.1025147,-17.030838,-13.114807
2122d22b58df45cca19a9ee5b66735124a506801,63,8.143601,8.089675,7.119022
2125f527a0cbaa53f2443883cb75e2b457183789,-1,-16.369469,-1.0405325,0.6829134
212d5717395ad5157085cd752bc0314ded136709,49,-4.045547,23.898655,-1.0541582
213728f802103ba35232fdaf6f463bcb892affd4,52,-13.952707,19.959139,-7.5265837
21461d763adbf00cdcbc3d19e3fb93e458b39fc5,-1,-7.596297,6.7640157,-6.524167
2149b57f4d4af7d0d2d376395184baf8e858f782,1,11.645661,14.614237,-15.431116
2156b49968fc438c326dc30366aa360899408cf0,55,-20.838396,-1.9944041,3.492795
2183bef73c421df474dcfb0703002c8acaec00dc,55,-31.54902,-5.9645553,0.20110372
2188810ff92b1c1866600a4ce309360d220c3047,-1,-5.720943,-5.864952,25.859846
218ae7d3f1756bc0b02935444d971b684348e82f,59,-10.277414,10.744697,5.7301893
219dd152b690a44aecfa7d9b32ba0de7f5501366,-1,9.007142,0.54767567,-17.931274
21be29a4f9de8e16ee96f7b7fa576e5a4653898d,-1,8.962822,5.5224285,11.190033
21c425368391e6eb4527e800443bf27d80d093d2,52,-8.404926,21.576212,-4.4743156
21c49d541e35317206be0a1fef37dfc2e636736f,-1,2.1936076,-0.9770299,11.975506
21c9d05ef5b6a04c6cfeeb293d64b4fb3529ed7f,43,16.620516,20.267153,2.478217
21d8876b72c614d861affc63c5554e9ecc6959e0,43,16.731604,24.977383,5.474937
21de052c5ced7e203c51857a9419c16937d2a5a4,59,-10.781759,9.299769,6.491242
21df4af13108954167f82b0bdc377e8f3963100c,15,-9.207203,7.431869,-19.63113
21ecd14c929fbd0a2a603a16fa358ab9e6cf1795,-1,11.545781,-12.541732,-9.473924
222a0cb825bf3c399aa7b59f4905c9d4314db566,12,-7.7233024,-16.549213,-3.817573
22541f8b02e9c55b149fbd1dc0213ef30b9cb442,13,33.414062,1.550458,0.21670185
22638b673611e1255cea891c3bb2ce2716aa3ca8,-1,-18.29059,7.9280972,8.801749
2282228597a5bbd74ba4a2465e2db46136f8c0e9,-1,-10.285277,-0.93907267,9.8624
2284a6316dd6a8f3093ea953de0753b0f33f4614,17,17.167587,9.653299,1.6596127
228989037d78a8801c28a9a4856d236877704283,-1,-3.143637,-26.812277,7.7889414
228f372b08f701893b654ceb3821f6a8d367b52f,14,29.190073,-10.622877,-0.58462065
229143e22a4d443467503162b39d9ebf57cebd3a,35,20.896688,-22.339067,-1.8664563
229368b46ffec1f9d358095647f9c66e5d7f7330,-1,-4.822423,3.6636865,2.9955525
229ce75a53da41de20b105e409af35f4cc0d4b45,31,24.343279,-11.217329,7.486683
22b956f23213e9d8ffec27c18e087e92677b293a,39,-8.989124,-8.111113,19.115597
22d74e73c98e4a933a0c2c48f19c3f2df1e37c6e,39,-2.3973014,-12.918428,18.118862
22df2e9cc8ba5241e8d70663b51423e1718960e9,0,15.736066,6.757466,-19.277779
22e59e52dce91ce13e932d8762fed55bccaff6db,-1,2.1109977,20.022575,-10.422093
22f5a472d2176ce81a1031b9df39762645fec3be,31,20.184696,-16.640663,5.3880167
22ffed6cb5e856fda4e4d90557c7e9965dea4e2d,35,17.019157,-21.854267,-1.4398965
230158cfe4c88a28cc41c1ed405a08d3f0475a34,15,-14.965392,1.6969877,-19.40536
2335fb02a3cc47debe9c00df4c0737724b31b797,27,3.1327245,13.569833,12.623632
2342fa800ba4707a3fba8b81aa3d09f810e39668,-1,12.120119,16.835299,6.5726595
234ae352e1a18e4c58f803322d2ec91c8435f00c,-1,-19.613604,11.783468,14.0287695
2355152f440cf3d1d3a93a7947ae2bf3e2a13016,26,2.4482248,-23.56397,-0.57468027
235c842f903bb0d5dedccd71aff3d77731f1c7fc,13,27.426235,1.3071127,1.2022387
236067c84c207744d5c9c7f242fc8c34a9bb4de8,-1,-14.860105,8.392134,-7.750741
2365751b701753e5abc1a12f36d0fc24bce9ccdf,5,9.909844,5.959631,18.17741
2365f8ec656c37babc001aab9a74148ce4f88175,-1,-11.5128355,0.030602647,22.603168
23682037687a9fd92bc480256ef78ce261ab520c,53,-11.695504,0.4893972,19.405403
237bc2f1b27788e3f430d20c0c22ce517f9bc72f,39,-8.130294,-6.504789,15.395824
238cde85e7d55e1bf6088e94612636c75bfc65ee,-1,7.535959,5.724441,7.7731075
2391557201555f2ef3b94481f2c9bd86a6666b6f,-1,-0.28375632,1.7523643,7.3822894
239d1a6d1c33285b37184b2e35734da5150f1783,-1,0.96445847,-7.1431694,13.238924
239dd0983f20073569b97285bb76dabe4171216f,14,32.296837,-12.798789,-1.857971
23bbaf4a73aa08b8a3ca9d57aa6d21ae64efbc4e,42,9.379281,-3.1015027,-15.170113
23be5f00fdd14b310d76aafcef06e73a99a6a9ca,69,3.150783,-5.6187983,2.4518857
23bf92082c7c0158950637eeff83f3e466cdb131,-1,0.98269844,-13.499958,11.165318
23cf5eadf0e253e3ec42e3d7aaf2bc2406c1873e,-1,-3.8523936,6.562061,6.105228
23d35ff29a85cad2bc492664fc24f2371e3a056e,-1,-20.336784,-0.53049105,-10.47859
24003346be504376582b72a4b7db7c0ced01922a,13,28.1109,1.9650761,3.1708567
240f87655b03588306d2b36e70f72d6a1b9388b7,65,-7.3625803,-3.602409,6.78351
2415035f3ecfe0a40b20a3ee4d7552a32fc32919,59,-20.589716,7.7696004,-0.61876553
24191fa0479a526d3006b0cd9701dbf7640ea06f,-1,10.810309,14.74882,-0.23440383
241bd9b91bc9b10414cca83e56f919d28f2bfd40,8,26.00488,1.2736951,-15.981973
241be517b309eeb55c2e078abd9e545094686a32,-1,-24.346724,10.035061,-7.593868
242294902daa7b5c6618c65ba706ccc9ecf31be9,23,-11.757673,-9.639418,3.3719225
243824530a0861b48473aba34e4ef88abbce9a5b,-1,-4.7955947,-26.623917,4.505683
2443de3fe8293c5e83cb3751ae74d7fc6b7e8e77,-1,8.190738,-26.099697,-8.221155
24487d0ca49e15d3231db80b7de265284ca7a1b3,36,14.042217,1.1419246,-9.388784
24535531006873688f883c068e4d4ce1466d901a,12,-9.817415,-16.522934,-4.0093246
2456915b818abd5087ea0277c5f19ab3529ac6bc,30,8.145396,-17.547672,-14.101174
24609391aa70b5a6b50e97d6d167aad47d3fc166,55,-28.628824,4.700986,3.5163865
246508815220d079077861dcffc496bd16c98a67,-1,-0.105875656,-17.913242,-8.298535
2474ba97c8479f19cd0e2d61b74a8c778a852ba2,13,27.691603,9.129102,6.4244776
248ce8c203ab7001be1c6ab2149315cce70722a7,-1,-17.32547,-13.612865,-8.392411
2491b4d6fa0ffd596e192a3192570c11d2f5aa93,-1,-14.615655,9.978595,7.9570427
249b4afdbccf6ab4117a351f4baca58c2f782e0f,66,-5.3376174,11.164632,18.11134
24a7be43004023fe859783598c34c72d5f9d79ce,5,11.248047,-0.7571055,15.794711
24ad04ba821b6e0ad60a3e05e9511410e6d33b6e,-1,-14.860105,8.392134,-7.750741
24badeb51ccae080f284b17a8cae0eff7f36abbe,13,30.825384,10.949442,0.27716535
24bb586737f3d0617b173f319aa11969f3a8a1cd,18,-22.56279,-3.2408798,13.714776
24c47813ce7967ccfa43ac326d298cf3939d3c6d,13,34.868057,4.5140896,0.60303456
24c58521e0f9ba9aa7da4f779602bc4c9f7bebea,-1,-19.720041,0.7192439,-18.073345
24c7a7cf19b9684f7e32e3587ebe15621273629c,59,-9.995203,6.048557,-0.1261532
24cbf86941fa9cbc68d32a23e2dc430481229ada,59,-7.8227615,1.354772,-3.5232427
24ccc9ff1e885f52e2451e864439a704771bcc3d,15,-13.624216,4.3613853,-17.569147
24dd6e61dbabedcbf8d78c512811303960fbd2cd,55,-30.490788,-2.1806386,4.8767786
24e7b390dd9377dc4added95ade4d79730de1084,-1,-11.923237,-12.03934,16.8692
24fc16e7624aef8da3c9349589a046dda494e637,36,20.51279,-0.802307,-4.599821
24fc477dd3e80f74807b8afa0da56decff08deb3,28,8.593586,-17.33768,2.4111364
24fe5eafbbd1b45cf686cf820bc30fd2ceac314e,-1,3.9793854,-13.784911,-7.305569
25093230b92d46e85e768e44f0dcca5f45f72f77,-1,-12.21751,-0.9641104,0.40393406
2509fac2236395014a111658b3c59e2f68d52608,20,2.1120152,10.986243,-14.333053
2531586fb20d777c11f68804d5974e3b96f519c0,-1,9.101146,2.5587196,-15.061082
2542d8f5d823842fce27a29d92e4b1edeaced5ab,38,0.6889961,-17.90602,-13.100602
25452a1b56ccb73f40fe2c36ec38a409cf20e02c,-1,20.87463,-18.013596,-1.520911
255020415d30592c7db8e395f6ec8829a5069215,26,-2.0431151,-25.941359,-1.7999208
256075a8368bf657586f7b90638e4a9c5238b57c,-1,-13.826279,6.9393187,-1.8329511
2564ce3d1e56d48a8d70a79591ce96ce103ed1c3,-1,8.949978,-4.5210276,-8.891188
257ec397dd4b64b1db1464b9ca52f5e240a218c7,-1,-11.262372,-4.85726,-0.32086933
257fed0c9b1580727eb4b809e0ce77baec56ea31,69,0.74849457,-7.96779,8.000358
259a7ca63d48f580fb039e8eabe53ba99378b0e0,69,-1.2672968,-5.3211904,6.1415777
25b5fa9961279ed9aabd57d2ad42315d6c2128d8,-1,-0.63734406,13.019178,6.346242
25c95f8eee2feb593bc49a79357aa6be13bb1bbb,-1,3.7331,4.8695645,0.12582597
25cb8676c5eedf1632036fb03c157241fbfbb660,-1,-18.652006,-2.7516036,8.274494
25d7714251c184f025c60fbbbde59888020fdbaf,23,-19.883116,-11.071042,8.169462
25d83deff1ee596eac1a6d8e2d16da32e4d1369a,-1,-1.860059,-17.284195,-13.534637
25fbf1ed1f8bfe6d1a10c8e4484e14d4c8e71213,59,-16.978476,7.9944997,-0.9989614
261f17a45c15506060d8657722648b177be3fb25,-1,19.808495,-17.290827,-10.46471
262c17b607b9ab4a6333c5548722c0af0180dac9,-1,-17.224142,12.001541,7.8625655
262e7e2e0f961f27dd598bbb034dbf81d21e1873,13,31.574371,8.448025,2.8498785
2635ec629f92f9dc6b4495b1f43a2176d0ad0b11,22,-6.334755,-14.775736,4.7906494
263eb2211ea36db909f093c326d7a31152f6f042,23,-21.317102,-10.0376425,8.934054
2642caaac7e30a0fc534eafc14946aeac04a119c,36,16.315277,0.89910644,-11.717557
26456162432e8edd17750810ec7cbaed628cc86e,25,-5.043333,-24.446894,9.303212
264b8033c2939f1666b9e0c7c56464d28e451b4d,38,1.7020544,-15.793405,-11.093327
2652571beb028b8e2eac7ab78a2ce4a028e95be7,13,27.030672,6.2308087,2.92496
2655690940038d27e8a0942ae6a8bd98ff4116d5,59,-8.938969,2.917319,-1.6104779
26717abc5411e33e9a02bd813fc1bdd067068b81,41,15.622378,-10.144121,-12.341507
26782bb8a0927ba370452e9f1a61a2afb9a6538c,34,15.599127,-18.06057,-0.06274737
2694b8c84b421b68c85d3f8ff5bd5d96a1650bb4,35,22.215933,-22.490793,-1.9613763
26a409b29bb6f158d7374f0d25d91d744967019c,23,-19.76871,-12.006606,8.516943
26b40e66bb58ce0b4404c4fdecaf5ecb569e523d,55,-27.268866,-0.16645484,0.99737126
26b4936d18c99521406718ae9c33e8fc501edded,5,7.7857637,-0.03137045,17.60552
26bedbd0b73de411209babb47ae7e80236380ca0,-1,13.949146,-26.366646,1.0141641
26c919b873b573711085d995e233a6d898482fd6,-1,11.402305,25.362337,5.3057914
26cdca95ecb37916d4d980ad6feb462f26a173f8,2,-14.852506,-22.849186,9.564784
26db4dac99b3b7379d126bfbc4836db6e44fc103,3,18.429697,2.375432,10.48378
26e878f000004cde5cf151237a2636db823c083f,-1,21.275953,-18.689426,-5.6343117
2711713b2f0540f45ce77ab39f1163cd4db41f53,-1,1.0151985,-6.7608604,-11.949393
2719b3dd7b7664f6862936e0074d9f8cdc66e32d,23,-12.861466,-13.14966,5.458319
2730ff6a297fb923461c8a28ccb75ada04cb3982,-1,-17.034039,1.5595787,19.133673
27502d234ac1027612d43f2dab292832cbb2e6c4,59,-25.133234,11.384548,5.0420895
27554dcd7138f5a9ceaf9b29d1a44dfd78946626,26,-5.40553,-27.833708,-2.1039572
2755bce888f142b625a0577adefb0b48d554b2f4,-1,1.9265805,-25.15086,2.478873
276a7d248b1f53e518c6df331d327ec7e9be5547,69,3.1712074,-3.152348,-0.2782704
278493c1b9157fa4b6e4f00b7efa5eb834ce2871,-1,7.277256,2.2386792,-12.730075
27ab5f48e64e46866c5ab93c84fb8dc1176d0c51,-1,-15.957107,1.6189332,-3.4814613
27b6b694be50db445dece7c2f69fdd3c64ecc1fb,-1,-4.0091133,-9.215053,25.572466
27b7544d310fe8207505bb68e4d01126b71928f6,-1,-18.599201,2.127124,-5.2835
27bd7ea1a2d7fdea567e6281b7b923ceb8e112cc,38,1.0283378,-18.576883,-12.251313
27c2d2689a2cc9bbf6d31ec2a50117255cc3830b,43,17.082716,19.921474,4.4656596
27ce6ecaa5a0f73a7ee26767534c6916c7cfbae0,15,-17.92425,6.6363807,-17.7582
27cf5a9870038424e3561533860e384df5cac781,-1,-6.025938,-13.605576,16.771189
27d04ec581102ae79e7eeb5d41a5efaad48854aa,61,-9.059346,-5.641703,-8.858804
27d3e4fa843355f99aa3aea378415dd79081698c,63,5.2043924,5.8563557,8.867791
27d54bcaf9dd612957d310bd552591b5f4cdbb90,-1,6.3008866,22.20584,-2.5155666
27d8c96db578d5de67384b46cc27f1c2ce6f74e7,-1,-0.5772394,4.4959803,-16.156925
27e3746cd00a354eb04c74e82a3844847d8715d0,49,-1.0352155,22.569208,2.452081
27e4ad6844256dbfc5557f523b0e24bcd27117e9,-1,3.5095556,3.1331477,3.3483386
27f438143b0073b765d957037907461771898bae,45,-14.101586,8.666936,-3.947299
27f47465a38dee5831ce9080baa2396386527fce,-1,2.3166258,-0.20334347,11.407681
27f63f82174a6e05b7c20ca04d79b16f23ad02ac,18,-20.993351,-1.9415551,9.839548
27fd888143bd9647796b3d499d4892c764b55872,64,1.4014367,3.483431,-5.7417536
280d183655356e177d42acc5469cd1f3251a0564,59,-14.606912,6.882118,7.2375903
282078086e9a83a8a798494cda9bb7ca3fd5f738,5,10.913218,-0.7815608,20.661436
282224060e0b1442510bf6c01926b454be024eb5,55,-23.34305,-5.4875045,0.7601533
28250f99a863de480f9f56f64d4659ffc4519aed,12,-15.716982,-13.379438,-2.1893113
282d3f4f6e5bc12454b279998ac8bb2e25f47119,17,17.402018,8.309322,3.7491229
282e8348a25cb443abf38c3309770bf4829ca461,-1,-18.080547,11.181113,17.722727
283214a40038861b8892207a708367faeb58b7e5,-1,18.605679,-18.243982,-6.4851084
2850c5e4b2e966c6a6ae167fecee5e86a6a2cbc2,38,2.0252848,-16.383333,-16.84895
2853fafdaa7f4ed64a2185d923905bfb070185bf,-1,-3.4505775,7.1627364,-6.796508
28615e8a5489e2b09328bdfacab70b9d09da3ea7,13,27.736916,1.4054831,0.36236158
2866a52105e8da77e7631e56cf2ce78b40fcfd4f,55,-27.103071,-4.628294,3.4540193
2875534964c9855a97a6f9ca11e74d48ab295096,5,13.857885,2.7905219,22.796406
287960e8d4544263e6052cfb412132cd5873be6d,14,32.580643,-10.223901,-0.9983414
287c48f3aa14266ada8c97f87437355a8e7f7d06,11,-5.5770845,-6.720237,-17.936228
287cc45b78e5ceef1aa42578720a1b10189660da,1,11.294827,13.899743,-16.162638
28871a3b16d317c69a237b01f8c2eba09bd11629,61,-6.414515,-5.4269137,-10.134149
28876c1879837661ea2b50ad0726964172297aa9,35,21.573673,-21.73881,-0.080190375
289907aaf9a41e9a982f3420db4eaf0aaff0c1a3,59,-10.00187,6.8170195,1.3099551
28ad4a4d5db9807f3aa31a511dd24f68ae04a3dd,42,12.234196,-4.2757597,-12.074473
28b96e0149a720887c3ab805224dddc130faf9e1,-1,2.101161,-10.398966,14.599941
28c4baeb149dc21d20789bb3a94831c75f976b4d,-1,-11.883332,-8.633032,-7.737903
28d44ef5cc74aa16ae407ef8daf61bea647297bd,21,-0.8971593,11.306597,-21.763348
28d7e7463f419da52e617683c091b78213005e33,-1,6.2213845,18.36433,-6.9406385
28d9153fe8d555a16e66586bccff56977fe32238,-1,3.6221247,-10.390612,-16.2818
28f78cfe22c7379af90e97c72cfbdb5420e8ebf2,26,-0.78317344,-24.95856,-0.22715436
28fc02d37b6337016f0d5a1ee98a15c1fd9e65e7,-1,-6.799453,-2.8020966,9.762093
28fcfaa9289e6a136c61260fcc4de2c0d85233b9,49,7.3834577,24.289087,-2.556174
290bd6f1d0516a23b55d272984455740e1b04379,40,0.72306997,-5.14523,-8.45946
2912949e124f5c993657b4d36a72e90f0d02317a,23,-15.729383,-14.892351,8.987408
291745e321464ea23101b83b2f962f52d4544434,43,18.942383,20.553019,5.47779
2919df0cd032c826d828ec586ec44e0a5a7e20b9,17,14.472242,7.899436,6.3788614
2925cfed4590d0e85b947e75d54de110647b8bd9,15,-9.577367,9.647265,-17.229033
293ec0a2b38f087f09f2f73b74671dddc2311ff8,32,11.94002,-9.261161,0.1638972
2944656a31e5e58ea303d6b4a394dfcbb1187e9d,8,27.627922,0.3336684,-14.329301
2957e1f10ea1e238575ffbf2f76ba98875e2db42,55,-23.759521,-5.583263,2.5839608
2969edad150d0cf49a2b9a50f27a6ec9d4760ee0,15,-8.277783,8.550209,-15.336843
296e092f5a8fe3c6588ebecec0cb18cafba46b67,69,-0.37007013,-4.208993,6.7796955
296e639657803c329771865bced633ca6eaa99e9,48,9.013281,19.355314,-1.7454637
29755223e4d186a857ead914726d3638a70c3631,25,-3.2351804,-24.812479,9.646071
297ff441c61b7662d19e8bc770897e0aec756a57,-1,12.684335,-19.061998,-2.4220855
29840dcb49d6260e9351790168e825fcceb6083f,43,16.982616,20.942984,0.989601
299489d20133ce9271657e5c18acdff1fd9c4438,-1,-17.25137,-0.6108966,-11.133707
2997c00564ec901dadc0a98943cc4e0ba43e6d57,59,-13.3000965,2.932423,1.3243775
29a34bb4aff81771d48a35eb7bdb21504a579d16,-1,-19.169436,5.4004555,17.79256
29a9ba2f7ca1055457deac30d0a0bf399db787ba,13,35.371994,2.3067698,2.069809
29abe144ecaa9933ee12bde18ea2d83fafa43f72,-1,-0.08059399,-6.2887793,11.706647
29b0c717793db799f1adf3180e46750606005015,42,5.022192,-6.9376965,-13.44241
29b3bfd6987c50a849c91936ad77ee491d6a5f50,-1,-3.7590933,-0.9296354,1.8343422
29c7b21ba4c544b79482e71f878186156b4742e3,59,-11.529508,1.4523795,-4.3728013
29c99f232d5f5534e5609a98ed6bcd3f91218421,-1,-14.330854,-5.327928,10.558936
29cd1fa2dba3518763a3e0c79da37b655e808d86,-1,7.512304,18.839592,-7.3621655
29ce9501db9b315fa2872a43c5dcd3c46da0fa82,59,-9.828054,3.9238763,-3.0100687
29d86e774b999274f6bb1029455f1603444d729f,-1,-4.981362,-9.197498,-6.1692085
29d9f136804d5636cf15156911a5db081d646e7d,-1,-1.5150248,1.4395156,1.5473667
29eac197e1722e066010ede3c9008612e5d40a9a,42,4.934925,-4.0854883,-13.97646
2a0c41ae885ee7f1c515a851471788572ccdfe68,66,-3.6629667,7.3533697,16.353037
2a0cba863a06a693d88a10ba1893d53da7605449,-1,17.398146,14.480291,12.635708
2a386d3191199ba30226896eb527c444104e3f7d,49,0.33886498,27.340618,-2.7710748
2a424727cbdfc09199d39fb5125601d46e27bef2,61,-8.754018,-5.132198,-8.516259
2a54b556851918efbf4db19bb05ae51a3eba68ee,59,-10.565592,0.36749092,-5.7249165
2a6673424a5226a6cde09939c2bc80b7842c00a5,67,-4.8602295,-11.688675,6.3584647
2a6933ff2dae56a93aad1cc9068be6d27c15a2bc,55,-22.538576,-1.2134166,1.5508647
2a701d0f55567b260a1132bbd3a99ca6942602c8,47,0.40511337,15.907083,0.89919704
2a71769b91b57f0cd50c7cab847ae559357cbb5e,59,-11.329746,3.6925309,5.6429343
2a75a83dd0d5b7c9710aa6abbf94c8df4b1d8b3e,55,-31.539139,-6.9262376,-0.19085597
2a89e3422fa37c0cf6737ccad3c16abd1ca2caa5,42,9.449073,-1.6527427,-15.561241
2aa192133339b6fb9763d83af62fc0ba64a58843,49,-4.4690695,20.137575,-0.2358178
2aa4bd9267cdd4ff48196ab993dbd109a3a07aab,-1,-16.308197,-6.496908,-2.154909
2ac2d0069b21e75fe3182c15a45e13d659ff49ef,-1,-21.614067,2.8819454,-18.855106
2ad88fa92e2fbe4701a931049481b062009327e8,-1,16.418074,-2.5558412,-6.1419363
